Date,Surface temperature average weight,Number of cloud free observations
2009-12-25 00:00:00,249,59
2009-12-26 00:00:00,249,45
2009-12-27 00:00:00,250,32
2009-12-28 00:00:00,249,22
2009-12-29 00:00:00,249,21
2009-12-30 00:00:00,247,16
2009-12-31 00:00:00,243,6
2010-01-01 00:00:00,-999,-999
2010-01-02 00:00:00,-999,-999
2010-01-03 00:00:00,-999,-999
2010-01-04 00:00:00,-999,-999
2010-01-05 00:00:00,-999,-999
2010-01-06 00:00:00,-999,-999
2010-01-07 00:00:00,-999,-999
2010-01-08 00:00:00,-999,-999
2010-01-09 00:00:00,-999,-999
2010-01-10 00:00:00,-999,-999
2010-01-11 00:00:00,-999,-999
2010-01-12 00:00:00,233,6
2010-01-13 00:00:00,233,10
2010-01-14 00:00:00,234,13
2010-01-15 00:00:00,234,13
2010-01-16 00:00:00,234,16
2010-01-17 00:00:00,234,16
2010-01-18 00:00:00,235,17
2010-01-19 00:00:00,238,12
2010-01-20 00:00:00,240,8
2010-01-21 00:00:00,240,5
2010-01-22 00:00:00,240,5
2010-01-23 00:00:00,251,6
2010-01-24 00:00:00,251,6
2010-01-25 00:00:00,251,5
2010-01-26 00:00:00,252,4
2010-01-27 00:00:00,252,4
2010-01-28 00:00:00,252,4
2010-01-29 00:00:00,252,4
2010-01-30 00:00:00,-999,-999
2010-01-31 00:00:00,-999,-999
2010-02-01 00:00:00,-999,1
2010-02-02 00:00:00,240,2
2010-02-03 00:00:00,240,2
2010-02-04 00:00:00,240,2
2010-02-05 00:00:00,240,2
2010-02-06 00:00:00,242,3
2010-02-07 00:00:00,242,3
2010-02-08 00:00:00,245,2
2010-02-09 00:00:00,-999,1
2010-02-10 00:00:00,-999,1
2010-02-11 00:00:00,-999,1
2010-02-12 00:00:00,-999,1
2010-02-13 00:00:00,-999,-999
2010-02-14 00:00:00,-999,-999
2010-02-15 00:00:00,-999,-999
2010-02-16 00:00:00,-999,-999
2010-02-17 00:00:00,-999,-999
2010-02-18 00:00:00,-999,-999
2010-02-19 00:00:00,-999,-999
2010-02-20 00:00:00,-999,-999
2010-02-21 00:00:00,-999,-999
2010-02-22 00:00:00,-999,-999
2010-02-23 00:00:00,-999,-999
2010-02-24 00:00:00,-999,-999
2010-02-25 00:00:00,-999,-999
2010-02-26 00:00:00,-999,-999
2010-02-27 00:00:00,-999,-999
2010-02-28 00:00:00,-999,-999
2010-03-01 00:00:00,-999,-999
2010-03-02 00:00:00,-999,-999
2010-03-03 00:00:00,-999,-999
2010-03-04 00:00:00,-999,-999
2010-03-05 00:00:00,-999,-999
2010-03-06 00:00:00,-999,-999
2010-03-07 00:00:00,-999,-999
2010-03-08 00:00:00,-999,-999
2010-03-09 00:00:00,-999,-999
2010-03-10 00:00:00,-999,-999
2010-03-11 00:00:00,-999,-999
2010-03-12 00:00:00,-999,-999
2010-03-13 00:00:00,-999,-999
2010-03-14 00:00:00,-999,-999
2010-03-15 00:00:00,-999,-999
2010-03-16 00:00:00,-999,-999
2010-03-17 00:00:00,-999,-999
2010-03-18 00:00:00,-999,1
2010-03-19 00:00:00,-999,1
2010-03-20 00:00:00,-999,1
2010-03-21 00:00:00,-999,1
2010-03-22 00:00:00,-999,1
2010-03-23 00:00:00,-999,1
2010-03-24 00:00:00,-999,3
2010-03-25 00:00:00,-999,2
2010-03-26 00:00:00,-999,2
2010-03-27 00:00:00,-999,2
2010-03-28 00:00:00,-999,2
2010-03-29 00:00:00,-999,2
2010-03-30 00:00:00,-999,2
2010-03-31 00:00:00,-999,-999
2010-04-01 00:00:00,-999,-999
2010-04-02 00:00:00,-999,-999
2010-04-03 00:00:00,-999,-999
2010-04-04 00:00:00,-999,1
2010-04-05 00:00:00,-999,1
2010-04-06 00:00:00,252,3
2010-04-07 00:00:00,252,3
2010-04-08 00:00:00,252,3
2010-04-09 00:00:00,251,4
2010-04-10 00:00:00,251,4
2010-04-11 00:00:00,-999,3
2010-04-12 00:00:00,-999,3
2010-04-13 00:00:00,-999,3
2010-04-14 00:00:00,-999,3
2010-04-15 00:00:00,-999,4
2010-04-16 00:00:00,-999,6
2010-04-17 00:00:00,-999,7
2010-04-18 00:00:00,-999,9
2010-04-19 00:00:00,-999,9
2010-04-20 00:00:00,-999,7
2010-04-21 00:00:00,-999,7
2010-04-22 00:00:00,-999,6
2010-04-23 00:00:00,267,4
2010-04-24 00:00:00,268,3
2010-04-25 00:00:00,-999,1
2010-04-26 00:00:00,-999,1
2010-04-27 00:00:00,-999,1
2010-04-28 00:00:00,-999,1
2010-04-29 00:00:00,-999,1
2010-04-30 00:00:00,-999,-999
2010-05-01 00:00:00,-999,2
2010-05-02 00:00:00,-999,2
2010-05-03 00:00:00,261,3
2010-05-04 00:00:00,261,3
2010-05-05 00:00:00,261,3
2010-05-06 00:00:00,261,3
2010-05-07 00:00:00,261,4
2010-05-08 00:00:00,-999,2
2010-05-09 00:00:00,-999,2
2010-05-10 00:00:00,-999,1
2010-05-11 00:00:00,-999,2
2010-05-12 00:00:00,-999,2
2010-05-13 00:00:00,-999,2
2010-05-14 00:00:00,-999,2
2010-05-15 00:00:00,-999,2
2010-05-16 00:00:00,-999,3
2010-05-17 00:00:00,-999,3
2010-05-18 00:00:00,-999,2
2010-05-19 00:00:00,-999,2
2010-05-20 00:00:00,-999,2
2010-05-21 00:00:00,-999,1
2010-05-22 00:00:00,-999,1
2010-05-23 00:00:00,-999,-999
2010-05-24 00:00:00,-999,-999
2010-05-25 00:00:00,-999,-999
2010-05-26 00:00:00,-999,-999
2010-05-27 00:00:00,-999,-999
2010-05-28 00:00:00,-999,-999
2010-05-29 00:00:00,-999,-999
2010-05-30 00:00:00,-999,-999
2010-05-31 00:00:00,-999,-999
2010-06-01 00:00:00,-999,-999
2010-06-02 00:00:00,-999,-999
2010-06-03 00:00:00,-999,-999
2010-06-04 00:00:00,-999,-999
2010-06-05 00:00:00,-999,-999
2010-06-06 00:00:00,-999,-999
2010-06-07 00:00:00,-999,-999
2010-06-08 00:00:00,-999,-999
2010-06-09 00:00:00,-999,-999
2010-06-10 00:00:00,-999,-999
2010-06-11 00:00:00,-999,-999
2010-06-12 00:00:00,-999,-999
2010-06-13 00:00:00,-999,-999
2010-06-14 00:00:00,-999,-999
2010-06-15 00:00:00,-999,-999
2010-06-16 00:00:00,-999,-999
2010-06-17 00:00:00,-999,-999
2010-06-18 00:00:00,-999,-999
2010-06-19 00:00:00,-999,-999
2010-06-20 00:00:00,-999,-999
2010-06-21 00:00:00,-999,-999
2010-06-22 00:00:00,-999,-999
2010-06-23 00:00:00,-999,-999
2010-06-24 00:00:00,-999,-999
2010-06-25 00:00:00,-999,-999
2010-06-26 00:00:00,-999,-999
2010-06-27 00:00:00,-999,-999
2010-06-28 00:00:00,-999,-999
2010-06-29 00:00:00,-999,-999
2010-06-30 00:00:00,-999,-999
2010-07-01 00:00:00,-999,-999
2010-07-02 00:00:00,-999,-999
2010-07-03 00:00:00,-999,1
2010-07-04 00:00:00,-999,1
2010-07-05 00:00:00,-999,1
2010-07-06 00:00:00,-999,1
2010-07-07 00:00:00,-999,1
2010-07-08 00:00:00,-999,1
2010-07-09 00:00:00,-999,1
2010-07-10 00:00:00,-999,-999
2010-07-11 00:00:00,-999,-999
2010-07-12 00:00:00,-999,-999
2010-07-13 00:00:00,-999,-999
2010-07-14 00:00:00,-999,-999
2010-07-15 00:00:00,-999,-999
2010-07-16 00:00:00,-999,-999
2010-07-17 00:00:00,-999,-999
2010-07-18 00:00:00,-999,3
2010-07-19 00:00:00,-999,6
2010-07-20 00:00:00,-999,6
2010-07-21 00:00:00,-999,7
2010-07-22 00:00:00,-999,7
2010-07-23 00:00:00,-999,7
2010-07-24 00:00:00,-999,7
2010-07-25 00:00:00,-999,4
2010-07-26 00:00:00,-999,1
2010-07-27 00:00:00,-999,1
2010-07-28 00:00:00,-999,-999
2010-07-29 00:00:00,-999,2
2010-07-30 00:00:00,-999,2
2010-07-31 00:00:00,-999,2
2010-08-01 00:00:00,-999,2
2010-08-02 00:00:00,-999,2
2010-08-03 00:00:00,-999,2
2010-08-04 00:00:00,-999,2
2010-08-05 00:00:00,-999,-999
2010-08-06 00:00:00,-999,-999
2010-08-07 00:00:00,-999,-999
2010-08-08 00:00:00,-999,3
2010-08-09 00:00:00,-999,5
2010-08-10 00:00:00,-999,5
2010-08-11 00:00:00,-999,5
2010-08-12 00:00:00,-999,5
2010-08-13 00:00:00,-999,5
2010-08-14 00:00:00,-999,5
2010-08-15 00:00:00,-999,2
2010-08-16 00:00:00,-999,-999
2010-08-17 00:00:00,-999,-999
2010-08-18 00:00:00,-999,-999
2010-08-19 00:00:00,-999,-999
2010-08-20 00:00:00,-999,-999
2010-08-21 00:00:00,-999,-999
2010-08-22 00:00:00,-999,-999
2010-08-23 00:00:00,-999,1
2010-08-24 00:00:00,-999,1
2010-08-25 00:00:00,-999,1
2010-08-26 00:00:00,-999,1
2010-08-27 00:00:00,-999,1
2010-08-28 00:00:00,-999,1
2010-08-29 00:00:00,-999,1
2010-08-30 00:00:00,-999,-999
2010-08-31 00:00:00,-999,-999
2010-09-01 00:00:00,-999,1
2010-09-02 00:00:00,-999,2
2010-09-03 00:00:00,279,3
2010-09-04 00:00:00,279,3
2010-09-05 00:00:00,280,4
2010-09-06 00:00:00,280,4
2010-09-07 00:00:00,280,4
2010-09-08 00:00:00,280,3
2010-09-09 00:00:00,280,2
2010-09-10 00:00:00,-999,1
2010-09-11 00:00:00,-999,1
2010-09-12 00:00:00,-999,-999
2010-09-13 00:00:00,-999,-999
2010-09-14 00:00:00,-999,-999
2010-09-15 00:00:00,-999,-999
2010-09-16 00:00:00,-999,-999
2010-09-17 00:00:00,-999,-999
2010-09-18 00:00:00,-999,-999
2010-09-19 00:00:00,-999,-999
2010-09-20 00:00:00,-999,-999
2010-09-21 00:00:00,-999,-999
2010-09-22 00:00:00,-999,-999
2010-09-23 00:00:00,-999,-999
2010-09-24 00:00:00,-999,-999
2010-09-25 00:00:00,-999,-999
2010-09-26 00:00:00,-999,-999
2010-09-27 00:00:00,-999,-999
2010-09-28 00:00:00,-999,-999
2010-09-29 00:00:00,-999,-999
2010-09-30 00:00:00,-999,-999
2011-01-01 00:00:00,251,30
2011-01-02 00:00:00,252,32
2011-01-03 00:00:00,254,36
2011-01-04 00:00:00,255,39
2011-01-05 00:00:00,255,39
2011-01-06 00:00:00,254,41
2011-01-07 00:00:00,252,50
2011-01-08 00:00:00,251,62
2011-01-09 00:00:00,251,60
2011-01-10 00:00:00,250,64
2011-01-11 00:00:00,248,57
2011-01-12 00:00:00,247,49
2011-01-13 00:00:00,247,40
2011-01-14 00:00:00,244,38
2011-01-15 00:00:00,240,35
2011-01-16 00:00:00,237,42
2011-01-17 00:00:00,233,46
2011-01-18 00:00:00,233,58
2011-01-19 00:00:00,233,69
2011-01-20 00:00:00,233,76
2011-01-21 00:00:00,233,79
2011-01-22 00:00:00,234,73
2011-01-23 00:00:00,234,62
2011-01-24 00:00:00,235,51
2011-01-25 00:00:00,240,49
2011-01-26 00:00:00,243,42
2011-01-27 00:00:00,244,36
2011-01-28 00:00:00,249,34
2011-01-29 00:00:00,249,40
2011-01-30 00:00:00,249,47
2011-01-31 00:00:00,249,53
2011-02-01 00:00:00,248,50
2011-02-02 00:00:00,247,48
2011-02-03 00:00:00,247,46
2011-02-04 00:00:00,246,38
2011-02-05 00:00:00,243,37
2011-02-06 00:00:00,241,40
2011-02-07 00:00:00,240,32
2011-02-08 00:00:00,239,26
2011-02-09 00:00:00,239,32
2011-02-10 00:00:00,239,45
2011-02-11 00:00:00,240,47
2011-02-12 00:00:00,242,42
2011-02-13 00:00:00,244,37
2011-02-14 00:00:00,244,43
2011-02-15 00:00:00,244,43
2011-02-16 00:00:00,244,40
2011-02-17 00:00:00,247,27
2011-02-18 00:00:00,244,25
2011-02-19 00:00:00,243,21
2011-02-20 00:00:00,243,22
2011-02-21 00:00:00,243,25
2011-02-22 00:00:00,243,32
2011-02-23 00:00:00,244,34
2011-02-24 00:00:00,244,45
2011-02-25 00:00:00,245,52
2011-02-26 00:00:00,245,59
2011-02-27 00:00:00,245,61
2011-02-28 00:00:00,246,58
2011-03-01 00:00:00,246,53
2011-03-02 00:00:00,245,52
2011-03-03 00:00:00,245,51
2011-03-04 00:00:00,245,48
2011-03-05 00:00:00,245,52
2011-03-06 00:00:00,244,53
2011-03-07 00:00:00,243,56
2011-03-08 00:00:00,242,62
2011-03-09 00:00:00,242,57
2011-03-10 00:00:00,243,55
2011-03-11 00:00:00,243,59
2011-03-12 00:00:00,242,59
2011-03-13 00:00:00,243,58
2011-03-14 00:00:00,245,56
2011-03-15 00:00:00,247,58
2011-03-16 00:00:00,248,69
2011-03-17 00:00:00,250,71
2011-03-18 00:00:00,251,71
2011-03-19 00:00:00,252,73
2011-03-20 00:00:00,252,75
2011-03-21 00:00:00,252,71
2011-03-22 00:00:00,253,63
2011-03-23 00:00:00,252,53
2011-03-24 00:00:00,252,50
2011-03-25 00:00:00,251,48
2011-03-26 00:00:00,250,46
2011-03-27 00:00:00,250,48
2011-03-28 00:00:00,249,51
2011-03-29 00:00:00,249,49
2011-03-30 00:00:00,249,53
2011-03-31 00:00:00,248,52
2011-04-01 00:00:00,248,48
2011-04-02 00:00:00,248,46
2011-04-03 00:00:00,248,46
2011-04-04 00:00:00,248,46
2011-04-05 00:00:00,248,50
2011-04-06 00:00:00,248,54
2011-04-07 00:00:00,249,60
2011-04-08 00:00:00,249,66
2011-04-09 00:00:00,249,60
2011-04-10 00:00:00,250,51
2011-04-11 00:00:00,251,53
2011-04-12 00:00:00,252,51
2011-04-13 00:00:00,254,47
2011-04-14 00:00:00,255,39
2011-04-15 00:00:00,256,34
2011-04-16 00:00:00,256,41
2011-04-17 00:00:00,255,49
2011-04-18 00:00:00,254,50
2011-04-19 00:00:00,253,58
2011-04-20 00:00:00,253,57
2011-04-21 00:00:00,254,61
2011-04-22 00:00:00,253,68
2011-04-23 00:00:00,254,67
2011-04-24 00:00:00,254,61
2011-04-25 00:00:00,255,59
2011-04-26 00:00:00,256,49
2011-04-27 00:00:00,256,46
2011-04-28 00:00:00,256,46
2011-04-29 00:00:00,257,45
2011-04-30 00:00:00,257,46
2011-05-01 00:00:00,257,42
2011-05-02 00:00:00,258,42
2011-05-03 00:00:00,257,41
2011-05-04 00:00:00,257,42
2011-05-05 00:00:00,257,36
2011-05-06 00:00:00,258,35
2011-05-07 00:00:00,260,37
2011-05-08 00:00:00,261,47
2011-05-09 00:00:00,261,40
2011-05-10 00:00:00,261,39
2011-05-11 00:00:00,262,37
2011-05-12 00:00:00,263,36
2011-05-13 00:00:00,266,36
2011-05-14 00:00:00,268,27
2011-05-15 00:00:00,271,27
2011-05-16 00:00:00,271,27
2011-05-17 00:00:00,271,33
2011-05-18 00:00:00,271,42
2011-05-19 00:00:00,272,57
2011-05-20 00:00:00,272,58
2011-05-21 00:00:00,272,64
2011-05-22 00:00:00,273,55
2011-05-23 00:00:00,273,63
2011-05-24 00:00:00,273,70
2011-05-25 00:00:00,273,60
2011-05-26 00:00:00,273,45
2011-05-27 00:00:00,272,36
2011-05-28 00:00:00,273,28
2011-05-29 00:00:00,273,30
2011-05-30 00:00:00,272,22
2011-05-31 00:00:00,270,9
2011-06-01 00:00:00,272,9
2011-06-02 00:00:00,272,9
2011-06-03 00:00:00,272,9
2011-06-04 00:00:00,272,9
2011-06-05 00:00:00,-999,7
2011-06-06 00:00:00,-999,7
2011-06-07 00:00:00,-999,9
2011-06-08 00:00:00,275,14
2011-06-09 00:00:00,277,22
2011-06-10 00:00:00,279,27
2011-06-11 00:00:00,280,38
2011-06-12 00:00:00,280,44
2011-06-13 00:00:00,281,56
2011-06-14 00:00:00,281,64
2011-06-15 00:00:00,281,58
2011-06-16 00:00:00,281,56
2011-06-17 00:00:00,280,53
2011-06-18 00:00:00,280,41
2011-06-19 00:00:00,280,40
2011-06-20 00:00:00,280,40
2011-06-21 00:00:00,281,40
2011-06-22 00:00:00,281,51
2011-06-23 00:00:00,282,45
2011-06-24 00:00:00,281,41
2011-06-25 00:00:00,281,44
2011-06-26 00:00:00,282,45
2011-06-27 00:00:00,281,41
2011-06-28 00:00:00,281,31
2011-06-29 00:00:00,283,30
2011-06-30 00:00:00,284,41
2011-07-01 00:00:00,284,51
2011-07-02 00:00:00,284,50
2011-07-03 00:00:00,284,43
2011-07-04 00:00:00,285,37
2011-07-05 00:00:00,285,37
2011-07-06 00:00:00,282,29
2011-07-07 00:00:00,280,18
2011-07-08 00:00:00,276,12
2011-07-09 00:00:00,276,10
2011-07-10 00:00:00,276,9
2011-07-11 00:00:00,280,15
2011-07-12 00:00:00,281,27
2011-07-13 00:00:00,284,38
2011-07-14 00:00:00,284,44
2011-07-15 00:00:00,285,41
2011-07-16 00:00:00,285,42
2011-07-17 00:00:00,285,42
2011-07-18 00:00:00,285,37
2011-07-19 00:00:00,286,25
2011-07-20 00:00:00,283,14
2011-07-21 00:00:00,284,10
2011-07-22 00:00:00,286,21
2011-07-23 00:00:00,284,22
2011-07-24 00:00:00,284,23
2011-07-25 00:00:00,284,27
2011-07-26 00:00:00,283,35
2011-07-27 00:00:00,284,33
2011-07-28 00:00:00,284,35
2011-07-29 00:00:00,282,27
2011-07-30 00:00:00,283,29
2011-07-31 00:00:00,284,35
2011-08-01 00:00:00,284,31
2011-08-02 00:00:00,284,31
2011-08-03 00:00:00,284,33
2011-08-04 00:00:00,284,28
2011-08-05 00:00:00,284,25
2011-08-06 00:00:00,284,27
2011-08-07 00:00:00,282,23
2011-08-08 00:00:00,282,21
2011-08-09 00:00:00,281,14
2011-08-10 00:00:00,279,14
2011-08-11 00:00:00,279,17
2011-08-12 00:00:00,278,21
2011-08-13 00:00:00,277,22
2011-08-14 00:00:00,277,27
2011-08-15 00:00:00,277,26
2011-08-16 00:00:00,278,29
2011-08-17 00:00:00,278,32
2011-08-18 00:00:00,278,33
2011-08-19 00:00:00,278,29
2011-08-20 00:00:00,279,28
2011-08-21 00:00:00,278,23
2011-08-22 00:00:00,278,24
2011-08-23 00:00:00,278,23
2011-08-24 00:00:00,279,27
2011-08-25 00:00:00,279,36
2011-08-26 00:00:00,280,40
2011-08-27 00:00:00,280,36
2011-08-28 00:00:00,279,34
2011-08-29 00:00:00,279,35
2011-08-30 00:00:00,279,33
2011-08-31 00:00:00,280,24
2011-09-01 00:00:00,279,11
2011-09-02 00:00:00,-999,6
2011-09-03 00:00:00,-999,6
2011-09-04 00:00:00,264,6
2011-09-05 00:00:00,264,6
2011-09-06 00:00:00,264,11
2011-09-07 00:00:00,276,20
2011-09-08 00:00:00,276,20
2011-09-09 00:00:00,276,22
2011-09-10 00:00:00,276,20
2011-09-11 00:00:00,278,20
2011-09-12 00:00:00,278,18
2011-09-13 00:00:00,278,12
2011-09-14 00:00:00,-999,3
2011-09-15 00:00:00,-999,4
2011-09-16 00:00:00,-999,3
2011-09-17 00:00:00,-999,5
2011-09-18 00:00:00,-999,7
2011-09-19 00:00:00,-999,10
2011-09-20 00:00:00,-999,12
2011-09-21 00:00:00,-999,12
2011-09-22 00:00:00,-999,11
2011-09-23 00:00:00,269,11
2011-09-24 00:00:00,269,9
2011-09-25 00:00:00,269,13
2011-09-26 00:00:00,269,13
2011-09-27 00:00:00,268,12
2011-09-28 00:00:00,268,13
2011-09-29 00:00:00,268,13
2011-09-30 00:00:00,268,13
2011-10-01 00:00:00,267,15
2011-10-02 00:00:00,264,8
2011-10-03 00:00:00,265,7
2011-10-04 00:00:00,265,8
2011-10-05 00:00:00,266,10
2011-10-06 00:00:00,265,17
2011-10-07 00:00:00,265,22
2011-10-08 00:00:00,266,24
2011-10-09 00:00:00,265,26
2011-10-10 00:00:00,265,27
2011-10-11 00:00:00,265,27
2011-10-12 00:00:00,265,27
2011-10-13 00:00:00,265,21
2011-10-14 00:00:00,265,17
2011-10-15 00:00:00,262,21
2011-10-16 00:00:00,262,22
2011-10-17 00:00:00,261,21
2011-10-18 00:00:00,260,21
2011-10-19 00:00:00,260,20
2011-10-20 00:00:00,259,26
2011-10-21 00:00:00,258,26
2011-10-22 00:00:00,258,22
2011-10-23 00:00:00,257,20
2011-10-24 00:00:00,254,26
2011-10-25 00:00:00,254,25
2011-10-26 00:00:00,254,25
2011-10-27 00:00:00,254,19
2011-10-28 00:00:00,254,22
2011-10-29 00:00:00,253,18
2011-10-30 00:00:00,253,17
2011-10-31 00:00:00,255,11
2011-11-01 00:00:00,255,10
2011-11-02 00:00:00,252,14
2011-11-03 00:00:00,253,21
2011-11-04 00:00:00,252,18
2011-11-05 00:00:00,253,25
2011-11-06 00:00:00,253,25
2011-11-07 00:00:00,253,23
2011-11-08 00:00:00,253,23
2011-11-09 00:00:00,255,17
2011-11-10 00:00:00,254,9
2011-11-11 00:00:00,253,8
2011-11-12 00:00:00,251,3
2011-11-13 00:00:00,250,4
2011-11-14 00:00:00,250,4
2011-11-15 00:00:00,250,4
2011-11-16 00:00:00,244,10
2011-11-17 00:00:00,242,18
2011-11-18 00:00:00,241,20
2011-11-19 00:00:00,241,24
2011-11-20 00:00:00,240,34
2011-11-21 00:00:00,239,46
2011-11-22 00:00:00,240,53
2011-11-23 00:00:00,240,55
2011-11-24 00:00:00,240,58
2011-11-25 00:00:00,240,57
2011-11-26 00:00:00,240,52
2011-11-27 00:00:00,241,45
2011-11-28 00:00:00,242,35
2011-11-29 00:00:00,242,28
2011-11-30 00:00:00,243,22
2011-12-01 00:00:00,244,17
2011-12-02 00:00:00,246,17
2011-12-03 00:00:00,247,17
2011-12-04 00:00:00,249,15
2011-12-05 00:00:00,249,14
2011-12-06 00:00:00,249,14
2011-12-07 00:00:00,250,13
2011-12-08 00:00:00,245,17
2011-12-09 00:00:00,241,25
2011-12-10 00:00:00,241,27
2011-12-11 00:00:00,241,35
2011-12-12 00:00:00,241,40
2011-12-13 00:00:00,241,55
2011-12-14 00:00:00,241,66
2011-12-15 00:00:00,241,69
2011-12-16 00:00:00,241,72
2011-12-17 00:00:00,241,80
2011-12-18 00:00:00,240,80
2011-12-19 00:00:00,239,85
2011-12-20 00:00:00,239,80
2011-12-21 00:00:00,238,68
2011-12-22 00:00:00,238,58
2011-12-23 00:00:00,238,50
2011-12-24 00:00:00,238,45
2011-12-25 00:00:00,237,46
2011-12-26 00:00:00,236,47
2011-12-27 00:00:00,236,37
2011-12-28 00:00:00,236,40
2011-12-29 00:00:00,236,43
2011-12-30 00:00:00,236,42
2011-12-31 00:00:00,236,43
2012-01-01 00:00:00,238,43
2012-01-02 00:00:00,240,40
2012-01-03 00:00:00,240,46
2012-01-04 00:00:00,240,52
2012-01-05 00:00:00,241,49
2012-01-06 00:00:00,240,56
2012-01-07 00:00:00,241,59
2012-01-08 00:00:00,240,52
2012-01-09 00:00:00,240,51
2012-01-10 00:00:00,240,48
2012-01-11 00:00:00,240,44
2012-01-12 00:00:00,241,44
2012-01-13 00:00:00,242,36
2012-01-14 00:00:00,243,27
2012-01-15 00:00:00,243,24
2012-01-16 00:00:00,240,28
2012-01-17 00:00:00,236,39
2012-01-18 00:00:00,233,47
2012-01-19 00:00:00,232,57
2012-01-20 00:00:00,231,63
2012-01-21 00:00:00,231,70
2012-01-22 00:00:00,231,70
2012-01-23 00:00:00,231,58
2012-01-24 00:00:00,232,57
2012-01-25 00:00:00,231,58
2012-01-26 00:00:00,231,58
2012-01-27 00:00:00,231,53
2012-01-28 00:00:00,232,48
2012-01-29 00:00:00,233,55
2012-01-30 00:00:00,234,59
2012-01-31 00:00:00,237,50
2012-02-01 00:00:00,239,37
2012-02-02 00:00:00,246,32
2012-02-03 00:00:00,247,35
2012-02-04 00:00:00,249,37
2012-02-05 00:00:00,253,32
2012-02-06 00:00:00,253,34
2012-02-07 00:00:00,253,35
2012-02-08 00:00:00,253,38
2012-02-09 00:00:00,251,39
2012-02-10 00:00:00,251,34
2012-02-11 00:00:00,249,35
2012-02-12 00:00:00,248,33
2012-02-13 00:00:00,248,31
2012-02-14 00:00:00,247,27
2012-02-15 00:00:00,246,24
2012-02-16 00:00:00,247,15
2012-02-17 00:00:00,246,15
2012-02-18 00:00:00,244,15
2012-02-19 00:00:00,241,22
2012-02-20 00:00:00,238,24
2012-02-21 00:00:00,236,36
2012-02-22 00:00:00,235,42
2012-02-23 00:00:00,235,48
2012-02-24 00:00:00,234,52
2012-02-25 00:00:00,234,53
2012-02-26 00:00:00,233,51
2012-02-27 00:00:00,234,51
2012-02-28 00:00:00,234,46
2012-02-29 00:00:00,235,46
2012-03-01 00:00:00,236,44
2012-03-02 00:00:00,237,45
2012-03-03 00:00:00,237,45
2012-03-04 00:00:00,237,43
2012-03-05 00:00:00,236,37
2012-03-06 00:00:00,238,36
2012-03-07 00:00:00,238,37
2012-03-08 00:00:00,237,41
2012-03-09 00:00:00,236,40
2012-03-10 00:00:00,236,39
2012-03-11 00:00:00,237,40
2012-03-12 00:00:00,237,43
2012-03-13 00:00:00,235,41
2012-03-14 00:00:00,235,38
2012-03-15 00:00:00,235,35
2012-03-16 00:00:00,236,37
2012-03-17 00:00:00,239,38
2012-03-18 00:00:00,240,40
2012-03-19 00:00:00,240,41
2012-03-20 00:00:00,240,45
2012-03-21 00:00:00,240,48
2012-03-22 00:00:00,240,52
2012-03-23 00:00:00,240,50
2012-03-24 00:00:00,240,49
2012-03-25 00:00:00,240,47
2012-03-26 00:00:00,240,43
2012-03-27 00:00:00,241,37
2012-03-28 00:00:00,243,32
2012-03-29 00:00:00,245,29
2012-03-30 00:00:00,246,31
2012-03-31 00:00:00,248,30
2012-04-01 00:00:00,249,35
2012-04-02 00:00:00,250,45
2012-04-03 00:00:00,250,46
2012-04-04 00:00:00,251,46
2012-04-05 00:00:00,252,41
2012-04-06 00:00:00,253,41
2012-04-07 00:00:00,253,45
2012-04-08 00:00:00,254,41
2012-04-09 00:00:00,256,42
2012-04-10 00:00:00,257,38
2012-04-11 00:00:00,257,37
2012-04-12 00:00:00,257,36
2012-04-13 00:00:00,258,29
2012-04-14 00:00:00,259,22
2012-04-15 00:00:00,259,18
2012-04-16 00:00:00,257,14
2012-04-17 00:00:00,257,16
2012-04-18 00:00:00,256,16
2012-04-19 00:00:00,256,22
2012-04-20 00:00:00,256,26
2012-04-21 00:00:00,257,25
2012-04-22 00:00:00,257,24
2012-04-23 00:00:00,257,21
2012-04-24 00:00:00,257,20
2012-04-25 00:00:00,257,19
2012-04-26 00:00:00,258,14
2012-04-27 00:00:00,257,14
2012-04-28 00:00:00,257,21
2012-04-29 00:00:00,257,22
2012-04-30 00:00:00,257,20
2012-05-01 00:00:00,257,20
2012-05-02 00:00:00,257,19
2012-05-03 00:00:00,257,18
2012-05-04 00:00:00,258,13
2012-05-05 00:00:00,257,5
2012-05-06 00:00:00,266,10
2012-05-07 00:00:00,268,10
2012-05-08 00:00:00,269,10
2012-05-09 00:00:00,268,13
2012-05-10 00:00:00,269,21
2012-05-11 00:00:00,268,22
2012-05-12 00:00:00,269,33
2012-05-13 00:00:00,269,30
2012-05-14 00:00:00,270,42
2012-05-15 00:00:00,270,49
2012-05-16 00:00:00,270,53
2012-05-17 00:00:00,270,56
2012-05-18 00:00:00,270,58
2012-05-19 00:00:00,270,48
2012-05-20 00:00:00,270,45
2012-05-21 00:00:00,270,32
2012-05-22 00:00:00,269,28
2012-05-23 00:00:00,269,21
2012-05-24 00:00:00,269,16
2012-05-25 00:00:00,269,19
2012-05-26 00:00:00,270,24
2012-05-27 00:00:00,270,26
2012-05-28 00:00:00,270,25
2012-05-29 00:00:00,271,21
2012-05-30 00:00:00,271,21
2012-05-31 00:00:00,271,16
2012-06-01 00:00:00,270,11
2012-06-02 00:00:00,269,5
2012-06-03 00:00:00,-999,3
